age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
54,Local-gov,910662,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,?,<=50K
42,Private,148016,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,33,United-States,<=50K
36,Private,923684,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,63,United-States,<=50K
62,Private,903883,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,>50K
38,Private,361316,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Male,7298,0,44,United-States,>50K
51,Private,68267,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,32,United-States,<=50K
65,Local-gov,253874,9th,5,Married-civ-spouse,?,Own-child,White,Male,99999,0,23,United-States,>50K
49,Private,225802,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,33,United-States,<=50K
24,Private,798149,Bachelors,13,Married-civ-spouse,Sales,Wife,Black,Female,0,0,33,United-States,<=50K
20,Private,1397366,Assoc-acdm,12,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,33,United-States,<=50K
33,Self-emp-not-inc,660449,Bachelors,13,Divorced,Sales,Husband,White,Female,0,0,24,United-States,<=50K
47,Federal-gov,955385,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,41,United-States,<=50K
44,Private,464533,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,<=50K
68,Private,149452,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,White,Female,0,0,25,United-States,<=50K
44,Private,337512,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,41,United-States,<=50K
33,Private,725601,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
22,Federal-gov,1290787,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,52,China,>50K
54,Private,382587,12th,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,16,United-States,<=50K
37,Private,1475952,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,33,United-States,<=50K
17,State-gov,962928,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,26,United-States,<=50K
38,Private,541750,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,33,United-States,<=50K
24,Private,938506,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,>50K
32,Private,1051120,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,33,United-States,<=50K
38,Private,1032960,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,1300068,Some-college,10,Divorced,Other-service,Unmarried,Other,Female,0,0,32,United-States,<=50K
31,Private,997287,Masters,14,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,56,United-States,<=50K
27,Private,53054,Bachelors,13,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,17,United-States,<=50K
27,Private,573988,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,34,United-States,>50K
23,Private,1363292,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,31,United-States,<=50K
31,Private,320950,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,2174,0,23,United-States,>50K
25,Private,755234,Assoc-acdm,12,Divorced,Craft-repair,Husband,Black,Male,0,2042,51,United-States,>50K
46,Private,756854,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,22,United-States,<=50K
40,Private,840886,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,>50K
54,Local-gov,1305150,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
64,Local-gov,815791,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,0,0,32,?,<=50K
47,Private,13745,Masters,14,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,23,United-States,<=50K
44,Private,374232,HS-grad,9,Never-married,Farming-fishing,Husband,White,Male,0,0,38,United-States,<=50K
48,Private,951330,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,1672,32,?,<=50K
44,Private,1176193,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,48,United-States,<=50K
38,Private,974647,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K
37,Private,1101987,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,United-States,>50K
23,Private,371007,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,White,Male,3325,0,41,El-Salvador,>50K
49,Private,155443,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,United-States,<=50K
37,Private,1423383,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,<=50K
58,Private,849871,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,57,United-States,>50K
50,Federal-gov,1111095,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,40,United-States,>50K
29,Private,1436097,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,39,United-States,<=50K
55,State-gov,284434,Bachelors,13,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,45,United-States,>50K
17,Private,1308411,Some-college,10,Never-married,Sales,Wife,White,Male,0,0,34,United-States,<=50K
65,Local-gov,557685,Bachelors,13,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,35,Mexico,>50K
19,State-gov,943719,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
44,?,587978,Doctorate,16,Divorced,Adm-clerical,Husband,White,Male,0,0,47,United-States,>50K
43,Self-emp-inc,308457,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,46,United-States,<=50K
53,Self-emp-inc,1320730,HS-grad,9,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,39,United-States,>50K
33,Private,529320,10th,6,Widowed,?,Husband,White,Male,0,0,43,?,<=50K
17,Self-emp-inc,49859,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Private,236582,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,29,United-States,>50K
34,Private,1442739,Assoc-voc,11,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,1235210,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,11,United-States,<=50K
38,Local-gov,1001225,Preschool,1,Divorced,Transport-moving,Not-in-family,White,Female,0,0,47,United-States,<=50K
22,Private,1170883,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
47,Private,977541,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K
34,Private,1366702,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
65,Private,161194,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
34,Private,107269,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,64,United-States,<=50K
44,Private,1046265,HS-grad,9,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,24,United-States,<=50K
35,Private,1447528,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,32,United-States,<=50K
17,Private,877441,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K
35,Private,1450077,Some-college,10,Divorced,?,Husband,White,Female,0,0,33,United-States,<=50K
48,Private,609165,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
46,Private,1015847,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,38,United-States,<=50K
33,Private,770001,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,49,United-States,>50K
17,Private,1324159,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
47,Private,975448,HS-grad,9,Married-civ-spouse,?,Husband,White,Female,0,0,45,United-States,<=50K
43,?,664957,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,30,United-States,<=50K
49,State-gov,376832,10th,6,Never-married,Adm-clerical,Own-child,Black,Male,0,0,59,United-States,>50K
34,Private,479032,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States,>50K
17,Private,124196,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,<=50K
45,Private,242545,7th-8th,4,Never-married,Prof-specialty,Husband,White,Male,0,0,26,United-States,<=50K
37,Local-gov,769710,11th,7,Never-married,Other-service,Unmarried,Black,Male,0,1672,48,Canada,>50K
57,Private,59958,11th,7,Never-married,Tech-support,Husband,White,Female,0,0,45,United-States,<=50K
38,Self-emp-inc,713856,Some-college,10,Never-married,Other-service,Husband,Black,Male,0,0,28,United-States,<=50K
37,Private,75450,Masters,14,Never-married,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,253875,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,33,United-States,<=50K
29,Private,1041359,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,44,United-States,<=50K
28,Self-emp-not-inc,55884,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,46,United-States,<=50K
36,Private,513486,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,38,United-States,<=50K
25,Private,296126,HS-grad,9,Separated,Prof-specialty,Husband,White,Male,0,0,49,United-States,<=50K
34,Local-gov,93389,12th,8,Widowed,Tech-support,Unmarried,White,Male,0,0,39,United-States,<=50K
65,Private,322594,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,<=50K
52,Private,179844,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,37,United-States,<=50K
42,Private,132792,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,21,United-States,<=50K
59,Self-emp-not-inc,1002276,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,United-States,<=50K
26,Private,198780,Bachelors,13,Widowed,Sales,Not-in-family,White,Female,0,0,31,Mexico,>50K
72,State-gov,1408817,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,54,United-States,<=50K
31,Private,736606,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,United-States,<=50K
66,?,619663,7th-8th,4,Never-married,?,Not-in-family,White,Male,0,0,52,?,<=50K
65,Self-emp-inc,1315293,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,38,United-States,<=50K
17,Private,1169376,Some-college,10,Never-married,?,Own-child,White,Female,0,0,44,United-States,<=50K
58,Self-emp-inc,638221,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,1977,26,United-States,<=50K
34,Self-emp-inc,1460716,9th,5,Divorced,Farming-fishing,Husband,White,Female,0,0,37,?,<=50K
30,?,802121,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,33,United-States,<=50K
45,Private,1066241,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,61,United-States,>50K
23,Private,1454856,Some-college,10,Never-married,Sales,Husband,Black,Male,0,0,33,United-States,<=50K
45,Private,1088110,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,52,United-States,<=50K
24,Private,891689,Bachelors,13,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,52,United-States,<=50K
40,Private,928844,Assoc-acdm,12,Divorced,Prof-specialty,Husband,White,Male,0,0,51,United-States,<=50K
56,Private,985617,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,34,United-States,<=50K
43,Private,1466804,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,58,United-States,<=50K
32,Private,1055515,Bachelors,13,Widowed,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
45,Private,458811,Masters,14,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,44,United-States,<=50K
18,Self-emp-not-inc,45689,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,35,United-States,<=50K
26,Self-emp-inc,1177303,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,31,United-States,<=50K
31,Private,738879,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K
49,Private,630221,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,41,United-States,<=50K
43,State-gov,1403544,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,42,United-States,>50K
45,Private,244109,9th,5,Never-married,Prof-specialty,Husband,White,Female,0,0,27,United-States,<=50K
37,Private,68803,11th,7,Divorced,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,1112446,Bachelors,13,Divorced,Machine-op-inspct,Husband,White,Male,0,0,51,United-States,>50K
58,Private,1387240,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,48,United-States,>50K
28,Private,1246320,Masters,14,Never-married,Other-service,Husband,White,Male,0,0,36,Mexico,>50K
43,Self-emp-inc,1308263,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,39,United-States,<=50K
36,Private,1297171,Bachelors,13,Never-married,Exec-managerial,Husband,White,Female,0,0,25,United-States,<=50K
45,Private,1032439,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,33,United-States,<=50K
29,Local-gov,1383833,HS-grad,9,Never-married,?,Husband,Black,Male,0,0,37,United-States,<=50K
52,Self-emp-not-inc,520480,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,46,United-States,<=50K
57,Private,1120683,Doctorate,16,Divorced,Tech-support,Own-child,White,Male,0,0,33,United-States,<=50K
51,Private,149930,5th-6th,3,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,30,China,<=50K
40,Private,797568,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
31,Private,445197,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
77,Private,1408840,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,32,United-States,>50K
24,State-gov,661557,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,48,?,<=50K
50,Private,324624,Assoc-voc,11,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
42,Private,859624,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,7688,0,38,United-States,>50K
37,Self-emp-not-inc,127959,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,36,United-States,>50K
40,Private,201522,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,44,United-States,<=50K
30,State-gov,654827,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Male,0,0,45,United-States,<=50K
43,Self-emp-inc,951147,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,42,Mexico,>50K
42,Private,878759,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,41,United-States,<=50K
75,Private,95380,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,34,United-States,<=50K
52,?,1024144,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5060,0,35,United-States,>50K
45,Self-emp-not-inc,98748,10th,6,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,1408,38,United-States,<=50K
46,?,1225532,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,2042,30,United-States,<=50K
63,Private,71186,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,29,United-States,<=50K
24,Local-gov,52787,Masters,14,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,39,United-States,>50K
35,Private,782671,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
17,Private,1205642,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,99999,0,19,United-States,>50K
45,Private,1150605,Prof-school,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,<=50K
49,Private,905391,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,1887,43,United-States,>50K
24,Private,278461,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,51,United-States,<=50K
58,Private,1430033,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,58,Canada,>50K
27,Federal-gov,43549,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,37,United-States,<=50K
33,Private,530323,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
39,Private,1134340,Assoc-voc,11,Separated,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,45,?,<=50K
60,Private,930446,7th-8th,4,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,5060,0,48,United-States,>50K
25,Private,1188355,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,29,United-States,>50K
42,State-gov,1152857,HS-grad,9,Separated,Craft-repair,Husband,White,Female,0,0,45,United-States,<=50K
48,Self-emp-inc,1410250,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,49,United-States,<=50K
45,Private,780879,11th,7,Divorced,Prof-specialty,Own-child,White,Female,0,0,33,United-States,<=50K
46,?,1233747,Some-college,10,Never-married,Other-service,Unmarried,White,Male,0,0,14,United-States,<=50K
48,Local-gov,244834,Assoc-acdm,12,Divorced,Other-service,Other-relative,White,Female,0,0,41,United-States,<=50K
30,Private,271838,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
61,Federal-gov,87052,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,1408,53,United-States,>50K
36,Private,317114,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
34,?,178652,Bachelors,13,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,33,United-States,<=50K
56,Private,1238650,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,7688,0,28,?,>50K
29,Private,748923,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,34,United-States,<=50K
42,Private,673520,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,67,United-States,<=50K
27,Local-gov,964098,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,24,United-States,<=50K
73,Private,547666,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Male,0,0,27,United-States,<=50K
70,Private,861364,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,39,United-States,<=50K
